"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"	"category"
"P2630G "	"Green Garnet Diamond Designer Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9111/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"449.0000"	"What a lovely design matched with beautiful green garnet gemstones! This simple pendant features sparkly round cut diamonds leading all the way to natural green garnet gemstones in a 14k white gold prong setting. The diamond color ranges from G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2630ga_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"PD0368"	"Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9135/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"299.0000"	"Treat yourself to this colorful treasure! Handcrafted in beautiful 18k white gold, this pendant features brilliant round cut pink and blue sapphires along with round diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd0368a.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"P2241YS "	"Yellow Sapphire Diamond Flower Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9333/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"Treat yourself to this colorful treasure! This pendant features dazzling round cut diamonds and yellow sapphires in a unique setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2241ysa.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"NB456"	"Blue Topaz Diamond Heart Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9380/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"199.0000"	"Catch a lot of attention with this fabulous design! Handcrafted in beautiful 14k yellow gold, this pendant features dazzling round cut diamonds prong set in a unique heart shape design. The center stone featured in this pendant is an alluring heart cut genuine blue topaz gemstone in a bezel setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/b/nb456a.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"PD6973"	"Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9381/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"279.0000"	"Meet a class of your own with this dazzling heart pendant! Handcrafted in 14k white gold, this pendant features a highly polished frame covered in shimmering princess cut diamonds and sapphires in a unique pattern across the pendant. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd6973a.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"PD1173R"	"Ruby Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9384/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"309.0000"	"The finishing touch to your look! Handcrafted in lovely 14k yellow gold this pendant features a highly polished frame covered in dazzling princess cut diamonds and rubies arranged in a unique pattern. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/d/pd1173ra.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"PSC6536S "	"Created Sapphire Diamond Gemstone Pendant in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9387/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"139.0000"	"The finishing touch to your look! Handcrafted in lovely 10k white gold, this pendant features a highly polished frame covered in dazzling round cut diamonds prong set around the central gemstone. The stone featured in this pendant is a vibrant heart cut lab created sapphire gemstone securely set in a 3 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc6536sa.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"NB310 "	"Pearl Diamond Gemstone Pendant in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9388/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"259.0000"	"Dress yourself up with something spectacular! This exquisite handcrafted 14k yellow gold pendant features a circle design covered in dazzling round cut diamonds surrounding an alluring white pearl. The pendant also comes with a lovely dual clasp chain. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"new"	"http://www.avianneandco.com/store/media/catalog/product//n/b/nb310a.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants>Root Catalog>Womens>Pearl Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Diamond Jewelry>Root Catalog>Womens>Pearl Jewelry>Pearl Pendants "
"P25833"	"10K White Gold Womens Diamond Sapphire Heart Pendant 0.18 Ctw"	"http://www.avianneandco.com/store/catalog/product/view/id/9663/s/10k-white-gold-womens-diamond-sapphire-heart-pendant-0-18-ctw/"	"249.0000"	"This lovely womens diamond heart pendant is handcrafted in 10K white gold. One side of the pendant is prong set with small round cut pink sapphires which total to 0.11 carats. The bale is detailed with round cut white diamonds which total to additional 0.07 carats. The pendant measures to 14 mm in length and 12 mm in width. This pendant comes with a matching 17 inch white gold chain. "	"new"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p25833-1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"
"BR313 "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9747/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"939.0000"	"Dress yourself up with something spectacular! Handcrafted in lustrous 14k yellow gold, this bracelet features a lovely design with diamond accents surrounding the gemstone in a beautiful prong setting. The featured stone is a oval shaped tanzanite gemstone also held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br313b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"B4788T "	"Tanzanite Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9748/s/tanzanite-diamond-gemstone-bracelet-in-white-gold/"	"1569.0000"	"The finishing touch to your look! Handcrafted in lustrous 14k white gold, this bracelet features a sturdy frame covered in dazzling round cut diamonds in a prong setting surrounding the gemstones. The featured stones are marquise cut tanzanite gemstones held in a secure 2 prong setting across the frame. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/4/b4788tb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR1021 "	"Emerald Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9749/s/emerald-diamond-gemstone-bracelet-in-two-tone-gold/"	"1589.0000"	"Simply stunning! Handcrafted in lustrous 14k white and yellow gold, this bracelet features a lovely design with diamond accents surrounding the gemstone in the center for each link. The featured stone is a princess cut genuine emerald held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1021b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR854 "	"Tanzanite Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9750/s/tanzanite-diamond-gemstone-bracelet-in-two-tone-gold/"	"1069.0000"	"Simply lovely! Handcrafted in beautiful 14k white and yellow gold, this bracelet features a dazzling design with diamond accents on both sides of the gemstone in a prong setting. The featured stone is an oval cut tanzanite gemstone held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br854b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"TZ71058C "	"Citrine Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9751/s/citrine-diamond-gemstone-bracelet-in-two-tone-gold/"	"479.0000"	"Simply amazing! Handcrafted in lustrous 14k white and yellow gold, this bracelet features a simple yet lovely design with diamond accents separating the links with gemstones. The featured stones are pear, round and princess cut citrine gemstones held in a secure prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/z/tz71058cb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"T001354 "	"Green Garnet Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9752/s/green-garnet-diamond-gemstone-bracelet-in-white-gold/"	"819.0000"	"Simply lovely! Handcrafted in lustrous 14k white gold, these earrings feature a stunning design with two rows of dazzling round cut diamonds in a prong setting going all the way across the bracelet. The featured stones are lovely round cut genuine green garnet gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/0/t001354b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR1049S "	"Sapphire Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9753/s/sapphire-diamond-gemstone-bracelet-in-two-tone-gold/"	"849.0000"	"Meet a class of your own with this bold bracelet! This amazing bracelet was handcrafted in lustrous 14k white and yellow gold and features a stunning design with links covered in dazzling round cut diamonds separating the gemstone links. The featured stones are oval cut genuine sapphires held in a secure hand set prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1049sb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR1038 "	"Sapphire Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9754/s/sapphire-diamond-gemstone-bracelet-in-two-tone-gold/"	"879.0000"	"This bracelet makes a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white and yellow gold, this bracelet features a lovely curve design with diamond accents separating the gemstone links. The featured stones are round cut genuine sapphires held in a secure bezel setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1038b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"B4795 "	"Sapphire Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9755/s/sapphire-diamond-gemstone-bracelet-in-white-gold/"	"1049.0000"	"The finishing touch to your look! This lovely handcrafted bracelet features a highly polished 14k white gold frame covered in dazzling round cut diamonds surrounding the gemstones. The featured stones are marquise cut genuine sapphires in a 2 prong setting across the entire frame. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/4/b4795b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR390S "	"Sapphire Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9756/s/sapphire-diamond-gemstone-bracelet-in-yellow-gold/"	"1419.0000"	"Capture a superior look of lasting luxury with this sparkling bracelet! This amazing bracelet was handcrafted in lustrous 14k yellow gold and features dazzling round cut diamonds in a bezel setting across the entire frame. The featured stones are oval cut genuine sapphires held in a secure bezel setting separating the diamond links. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br390sb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR283S "	"Sapphire Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9757/s/sapphire-diamond-gemstone-bracelet-in-two-tone-gold/"	"1279.0000"	"Catch a lot of attention with this fabulous design! This amazing bracelet was handcrafted in lustrous 14k white and yellow gold and features diamond accents separating the gemstones. The featured stones are oval cut genuine sapphires held in a secure bezel setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br283sb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"T020512S "	"Sapphire Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9758/s/sapphire-diamond-gemstone-bracelet-in-white-gold/"	"1359.0000"	"The finishing touch to your look! Handcrafted in beautiful 14k white gold, this bracelet features a stunning design covered in dazzling round cut diamonds in a prong setting across the entire frame. The featured stones are princess cut sapphires held in a prong setting in the center of the array of diamonds. The color of the diamonds are G/H and the clarity is SI3/I1."	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/0/t020512sb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR265A "	"Sapphire Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9759/s/sapphire-diamond-gemstone-bracelet-in-yellow-gold/"	"1649.0000"	"Meet a class of your own with this bold bracelet! This amazing bracelet features a highly polished handcrafted frame with diamond accents surrounding the gemstones in a prong setting. The featured stones are emerald cut genuine sapphires held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br265ab.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"TZ71056 "	"Lemon Quartz Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9760/s/lemon-quartz-diamond-gemstone-bracelet-in-two-tone-gold/"	"539.0000"	"Simply beautiful! Handcrafted in lustrous 14k white and yellow gold, this bracelet features a stunning design with diamond accents separating the gemstone links. The featured stones are pear cut genuine lemon quartz gemstones held in a secure 3 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/z/tz71056b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"TB568L "	"Lemon Quartz Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9761/s/lemon-quartz-diamond-gemstone-bracelet-in-yellow-gold/"	"509.0000"	"This gorgeous bracelet is just the right touch of glamour for your evening look! Handcrafted in lustrous 14k yellow gold, this bracelet features a stunning design with diamond accents separating every other gemstone link. The featured stones are pear and round cut genuine lemon quartz gemstones held in a secure prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/b/tb568lb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR1026 "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9762/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"1619.0000"	"Be the topic of discussion with this beautiful piece of jewelry! This dazzling bracelet was handcrafted in lovely 14k yellow gold and features a lovely finely polished frame with diamond accents surrounding the gemstones in a prong setting. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1026b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR865 "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9763/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"1239.0000"	"This bracelet makes a stunning addition to any jewelry collection! Handcrafted in lustrous 14k yellow gold, this bracelet features a dazzling design with diamond accents separating each gemstone link. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br865b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR208TN "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9764/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"789.0000"	"Simply gorgeous! Handcrafted in beautiful 14k yellow gold, this bracelet features a simple design with diamond accent separating each gemstone. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br208tnb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR187T "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9765/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"1359.0000"	"The finishing touch to your look! This amazing bracelet was handcrafted in lustrous 14k yellow gold and features diamond accents surrounding the gemstones on every link. The featured stones are marquise cut genuine tanzanite gemstones held in a 2 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br187tb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR1028"	"Tanzanite Diamond Gemstone Bracelet in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9766/s/tanzanite-diamond-gemstone-bracelet-in-two-tone-gold/"	"1109.0000"	"The finishing touch to your look! This amazing bracelet was handcrafted in 14k white and yellow gold and features a simple yet elegant design with a single diamond accent on each side of the gemstones. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br1028b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR111 (MR)"	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9767/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"899.0000"	"Simply stunning! Handcrafted in lustrous 14k yellow gold, this bracelet features a simple yet dazzling design with diamond accents separating the gemstones in each link. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br111b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"BR186TN "	"Tanzanite Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9768/s/tanzanite-diamond-gemstone-bracelet-in-yellow-gold/"	"769.0000"	"This simple yet fashionable bracelet makes the perfect gift! Handcrafted in beautiful 14k yellow gold, this bracelet features a stunning design with a single diamond accents on each side of the gemstones. The featured stones are oval cut genuine tanzanite gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//b/r/br186tnb.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"S17066 "	"Peridot Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9769/s/peridot-diamond-gemstone-bracelet-in-white-gold/"	"849.0000"	"Be the center of attention with this outstanding piece of jewelry! This amazing bracelet was handcrafted in lustrous 14k white gold and features a very heavy frame with diamond accents at both the top and bottom of the frame encasing the gemstones in the center. The featured stones are large and noticeable oval cut genuine peridot gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17066b_1.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"S17078"	"Peridot Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9770/s/peridot-diamond-gemstone-bracelet-in-white-gold/"	"649.0000"	"Catch a lot of attention with this fabulous design! This amazing bracelet was handcrafted in lustrous 14k white gold and features a dazzling design with diamond accents climbing atop of the gemstone in a lovely prong setting. The featured stones are oval cut genuine peridot gemstones held in a secure 4 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17078b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"S17074 "	"Peridot Diamond Gemstone Bracelet in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9771/s/peridot-diamond-gemstone-bracelet-in-white-gold/"	"769.0000"	"Be the topic of discussion with this beautiful piece of jewelry! Handcrafted in lustrous 14k white gold, this bracelet features diamond accents surrounding the oval shaped gemstones in a lovely prong setting. The featured stones are princess and oval cut peridot gemstones held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17074b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
"TZ71061"	"Amethyst Diamond Gemstone Bracelet in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9772/s/amethyst-diamond-gemstone-bracelet-in-yellow-gold/"	"509.0000"	"Simply elegant! Handcrafted in beautiful 14k yellow gold, this bracelet features diamond accents on half of the oval shaped gold frame leading to the lovely gemstone. The featured stone is a pear cut genuine amethyst gemstone held in a secure 3 prong setting. The color of the diamonds are H/I and the clarity is SI3/I1.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//t/z/tz71061b.jpg"	"Root Catalog>Womens>Root Catalog>Womens>Bracelets>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Bracelets>Root Catalog>Womens>Bracelets>Women's Diamond Bracelets"
