"id"	"title"	"link"	"price"	"description"	"condition"	"image_link"
"E0018463 "	"Yellow Shell Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9013/s/14k-yellow-gold-womens-diamond-garnet-earrings-1-54-ctw/"	"339.0000"	"This simple pair of earrings will get the message across with its shinning yellow shell gemstone surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/0/e0018463a.jpg"
"S9492PS "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9346/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"1389.0000"	"Catch a lot of attention with this fabulous design! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds surrounding vibrant pink sapphire gemstone in a lovely invisible setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/9/s9492psa.jpg"
"E5521P "	"Pink Sapphire Diamond Heart Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9347/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"1089.0000"	"Meet a class of your own with these bold Heart Earrings! Handcrafted in beautiful 14k white gold, these Heart Earrings feature a lovely heart design covered in shimmering round cut diamonds and genuine designer princess cut pink sapphire gemstones. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/5/e5521pa.jpg"
"E1874PS "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9348/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"279.0000"	"These earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and rich pink sapphire gemstones. The central part of the earring features 9 round pink sapphires held securely in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1874psa.jpg"
"E5022P "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9349/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"1729.0000"	"These gorgeous earrings are just the right touch of glamour and style! Handcrafted in lustrous 18k white gold, these earrings feature an alluring oval cut natural pink sapphire surrounded by bezel set dazzling round cut diamonds. The earrings also feature baguette cut diamonds leading up to the stem of the earring. The color of the diamonds are G/H and the clarity is SI1/SI2.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/5/e5022pa.jpg"
"SE024541"	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9350/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"509.0000"	"Treat yourself to this colorful treasure! These gorgeous earrings feature a row of dazzling diamonds surrounding 7 oval cut genuine pink sapphires in a prong setting. The earrings are crafted in lustrous 14k white gold and the diamond color ranges from G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/e/se024541a.jpg"
"S41788P1 "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9351/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"449.0000"	"Simply stunning! Handcrafted in lustrous 14k white gold, these earrings feature dazzling round cut diamonds surrounding a large and noticeable marquise cut pink topaz gemstone. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41788p1b.jpg"
"S40110PZ "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9352/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"429.0000"	"Simply elegant! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and genuine pink topaz gemstones in a prong setting. A round pink topaz gemstone sits at the top and bottom of the earring surrounded by additional round cut diamonds. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40110pza.jpg"
"S40114PZ "	"Pink Topaz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9353/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"399.0000"	"Simply elegant! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and oval cut genuine pink topaz gemstones in a prong setting. An oval cut pink topaz gemstone sits at the top and bottom of the earring surrounded by additional round cut diamonds. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40114pza.jpg"
"S41782PT "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9354/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"429.0000"	"Treat yourself to this colorful treasure! Handcrafted in lovely 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds in a unique prong setting. The stone features in these earrings are an alluring asscher cut rich pink topaz gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41782pta.jpg"
"S17594Z"	"Pink Topaz Diamond Drop Gemstone Earrings in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9355/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"299.0000"	"Simply gorgeous! Handcrafted in 14k white gold, these earrings feature dazzling round cut diamonds in a square pattern across this lovely highly polished frame. The central stone features is an alluring princess cut rich pink topaz gemstone securely help in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17594za.jpg"
"S17612P "	"Pink Topaz Diamond Drop Gemstone Earrings in Two Tone Gold "	"http://www.avianneandco.com/store/catalog/product/view/id/9356/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"399.0000"	"Have everyone in awe with these fantastic earrings! Handcrafted in 14k white and yellow gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds in a lovely prong setting. The central gemstone featured is an oval cut genuine pink topaz securely held in a beautiful 4 prong setting with accents of yellow gold. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17612pa_1.jpg"
"S21499P1 "	"Pink Topaz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9357/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"449.0000"	"Dress yourself up with something spectacular! This exquisite handcrafted pair of earrings features a lovely 14k white gold highly polished frame covered in shimmering round cut diamonds in a lovely prong setting. The gemstone featured in this pair of earrings is a genuine radiant cut pink topaz securely held in a beautiful 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/2/s21499p1a.jpg"
"S17606Z "	"Pink Topaz Diamond Drop Gemstone Earrings in Two Tone Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9358/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"369.0000"	"These earrings will make a stunning addition to any jewelry collection! Handcrafted in 14k white and yellow gold, these earrings feature a lovely oval design covered in dazzling round cut diamonds uniquely prong set around the gemstone. The featured gemstone in this pair of earrings is an alluring oval cut genuine pink topaz gemstone securely held in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17606za.jpg"
"SE20768Q "	"Smoky Quartz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9359/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"939.0000"	"Be the topic of discussion with this beautiful piece of jewelry! Handcrafted in 14k white gold, these earrings feature a highly polished frame covered in vibrant round cut diamonds uniquely prong set in a pear shape around the large gemstone. The gemstones featured are an oval cut genuine pink topaz and an alluring pear cut smoky quartz gemstone securely held in a 3 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/e/se20768qa.jpg"
"S17591PTP "	"Pink Topaz Diamond Drop Gemstone Earrings in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9360/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"279.0000"	"Simply stunning! Handcrafted in lustrous 14k yellow gold, these earrings feature a lovely highly polished frame covered in brilliant round cut diamonds uniquely prong set around the central gemstone. The featured stone in this pair of earrings is an alluring round cut genuine pink topaz gemstone held in a secure 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17591ptpa.jpg"
"ESC8451 "	"Created Pink Sapphire Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9361/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"149.0000"	"Catch a lot of attention with this fabulous design! Handcrafted in lovely 10k white gold, these earrings feature a highly polished frame with a beautifully butterfly design covered in brilliant round cut diamonds. The stone featured is a lab created pink sapphire gemstone held in a secure 4 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/s/esc8451a.jpg"
"E1887PT  "	"Pink Tourmaline Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9362/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"739.0000"	"These earrings add a touch of colorful sparkle that can be enjoyed for a lifetime! Handcrafted in lustrous 14k white gold, these earrings feature a highly polished frame covered in vibrant round cut diamonds uniquely prong set. The featured stone is an alluring pear cut genuine pink tourmaline gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1887pta.jpg"
"E1891PT "	"Pink Tourmaline Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9363/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"899.0000"	"These earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set. The stones featured in this pair of earrings are an alluring pink tourmaline gemstone in two different cuts: Trilliant and Emerald. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1891pta.jpg"
"E1996P "	"Pink Tourmaline Diamond Convertible Gemstone Earrings Gemstone Pendants in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9364/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"1189.0000"	"Her heart will melt with these glittering Diamond Designer Earrings! These earrings are handcrafted in 14k white gold and features brilliant round cut diamonds surrounding the central pear cut pink tourmaline gemstone. These earrings also features a unique design that actually turns them into a pendant. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1996pa.jpg"
"E1886PN "	"Pink Tourmaline Diamond Heart Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9365/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"709.0000"	"This simple yet fashionable pair of Heart Earrings makes the perfect gift! Handcrafted in 14k white gold, these Heart Earrings feature a lovely twist design covered in dazzling round cut diamonds uniquely prong set. The featured stone in this pair of earring is an alluring heart cut genuine pink tourmaline gemstone sitting securely in a 3 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1886pna.jpg"
"E1887PN "	"Pink Tourmaline Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9366/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"839.0000"	"Catch a lot of attention with this fabulous design! Handcrafted in beautiful 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set all the way up to the bail. The central stone featured is a pear cut genuine pink tourmaline gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1887pna.jpg"
"E2074P "	"Pink Tourmaline Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9367/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"1419.0000"	"Treat yourself to this colorful treasure! Handcrafted in beautiful 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds. The stone featured in this pair of earrings is a genuine pear cut pink tourmaline gemstone securely set in a bezel setting. The color of the diamonds are G/H and the clarity is SI1/SI2."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/2/e2074pa.jpg"
"E6499 "	"Pink Tourmaline Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9368/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"509.0000"	"A striking look to complement your style! These beautiful earrings feature a highly polished 14k white gold frame covered in dazzling round cut diamonds uniquely prong set surrounding the lovely gemstone. The featured stones in this pair of earrings is a round and pear cut genuine pink tourmaline gemstone in both prong and bezel settings. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/6/e6499a.jpg"
"E1725 "	"Sapphire Diamond Heart Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9382/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"389.0000"	"These Heart Earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white gold, these Heart Earrings feature a highly polished frame covered in dazzling princess cut diamonds and sapphires in a very unique pattern. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1725b.jpg"
"E1725R"	"Ruby Diamond Heart Gemstone Earrings in White Gold "	"http://www.avianneandco.com/store/catalog/product/view/id/9383/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"389.0000"	"These Heart Earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white gold, these Heart Earrings feature a highly polished frame covered in dazzling princess cut diamonds and rubies in a very unique pattern. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1725ra.jpg"
"ESC6536S "	"Created Sapphire Diamond Convertible Gemstone Pendant Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9386/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"169.0000"	"A striking look to complement your style! These beautiful earrings feature a highly polished 14k white gold frame covered in dazzling round cut diamonds uniquely prong set surrounding the lovely central gemstone. The stone featured in this pair of earrings is an alluring heart cut lab created sapphire gemstone securely set in a 3 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/s/esc6536sa.jpg"
"E1555"	"Ruby Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9391/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"209.0000"	"This stunning pair of earrings features both round cut diamonds and rubies in a channel setting in this highly polished 14k white gold frame. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1555a.jpg"
"GE0998G "	"Green Amethyst Diamond Drop Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9392/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"479.0000"	"This simple yet lovely pair of earrings features a beautiful design covered in dazzling round cut diamonds showcasing an alluring oval shaped checkerboard cut green amethyst gemstone hanging in the center of the set. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//g/e/ge0998ga.jpg"
"E0025168A "	"Multi Colored Gemstone Diamond Designer Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9396/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"449.0000"	"Treat yourself to this colorful treasure! Handcrafted in 14k white gold these earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set surrounding the central gemstones. The stones featured are designer cut lemon quartz, citrine and amethyst gemstones held in a lovely setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//e/0/e0025168aa.jpg"
"S8652 "	"Multi Colored Gemstone Diamond Designer Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9397/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"539.0000"	"Treat yourself to this colorful treasure! This handcrafted white gold pair of earrings features dazzling round cut diamonds covering the entire 14k white gold frame in a unique prong setting surrounding the gemstones. The gemstones featured in this set are oval cut pink and blue sapphires, citrine and blue topaz gemstones in a lovely setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/8/s8652a.jpg"
"S41808LQ "	"Lemon Quartz Diamond Heart Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9398/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"449.0000"	"Catch a lot of attention with this fabulous design! This beautiful pair of Heart Earrings features a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the central gemstone. The stone featured in this set is an eye catching heart cut lemon quartz gemstone securely set in a lovely 3 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41808lqa.jpg"
"S20465P "	"Peridot Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9404/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"229.0000"	"Simply gorgeous! These handcrafted 14k white gold earrings features a highly polished frame with diamond accents on both the top and bottom of the earring. The featured stone is an eye catching checkerboard cut peridot gemstone securely held in a bezel setting. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/2/s20465pa.jpg"
"S17591L "	"Lemon Quartz Diamond Drop Gemstone Earrings in Yellow Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9405/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"279.0000"	"These earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k yellow gold, these earrings feature dazzling round cut diamonds uniquely prong set around the central gemstone. The stone featured is a checkerboard cut lemon quartz gemstone securely set in a lovely 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17591la.jpg"
"S17800L "	"Lemon Quartz Diamond Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9406/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"279.0000"	"This lustrous pair of earrings will add a classic touch of style to any ensemble! Handcrafted in 14k white gold, these earrings feature an oval shaped checkerboard cut lemon quartz gemstone securely set in a lovely 4 prong setting surrounded by dazzling round cut diamonds in a unique prong setting all the way around the stone. The color of the diamonds are G/H and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17800la.jpg"
"S40117L "	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9407/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"449.0000"	"Catch a lot of attention with this fabulous design! This beautiful pair of earrings features a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The stones featured in this set are eye catching cushion cut lemon quartz gemstones both securely set in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40117la.jpg"
"S40110L "	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9408/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"399.0000"	"Catch a lot of attention with this fabulous design! This beautiful pair of earrings features a lovely design covered in dazzling round cut diamonds uniquely prong set surrounding the gemstones. The stones featured in this set are eye catching round cut lemon quartz gemstones both securely set in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3.
"	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40110la.jpg"
"S40114LQ "	"Lemon Quartz Diamond Designer Gemstone Earrings in White Gold"	"http://www.avianneandco.com/store/catalog/product/view/id/9409/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"389.0000"	"These dazzling earrings feature a highly polished frame covered in dazzling round cut diamonds uniquely prong set. The earrings also feature two oval shaped checkerboard cut lemon quartz gemstones securely set in a 4 prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"new"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40114lqa.jpg"
