"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"P9720 "	"Chocolate Pearl Black Diamond Gemstone Pendant in Rose Gold"	"This amazing 14k rose gold pendant features a lovely fresh water chocolate pearl surrounded by brilliant round cut black diamonds in a prong setting. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/9/p9720a.jpg"	"3/4 Inches (17.9 mm)"	"0.38 Ctw"	"9 mm"	"Rose"	"14K Gold"	"Pave "	"840.0000"	"279.0000"	"1/2 Inches (13.2 mm)"	"1.0000"	""	"Enhanced Black"	""	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants>Root Catalog>Womens>Pearl Jewelry>Pearl Pendants "	"http://www.avianneandco.com/store/catalog/product/view/id/8787/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/9/p9720a.jpg"
"P34276 "	"Lemon Quartz Diamond Designer Gemstone Pendant in Yellow Gold"	"An amazing 7.05ct checkerboard lemon quartz gemstone sits in the center in a 4 prong setting surrounded by 1 row of brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI3/I1. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/3/p34276a.jpg"	"13/16 Inches (21.7 mm)"	"0.13 Ctw"	"7.05 Ctw"	"Yellow"	"14K Gold"	"Pave "	"1020.0000"	"339.0000"	"3/4 Inches (19.2 mm)"	"1.0000"	""	"G , H"	"I1 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8788/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p34276a.jpg"
"S45658C "	"Citrine Diamond Designer Gemstone Pendant in Yellow Gold"	"A beautiful 1.67ct oval shaped checkerboard citrine gemstone sits in the center in a 4 prong setting surrounded by brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/s/4/s45658ca.jpg"	"3/4 Inches (19.6 mm)"	"0.27"	"1.67 Ctw"	"Yellow"	"14K Gold"	"Pave "	"1020.0000"	"339.0000"	"5/8 Inches (16.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8789/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s45658ca.jpg"
"S45678P "	"Purple Amethyst Diamond Designer Gemstone Pendant in Rose Gold"	"A lovely 3.17ct checkerboard purple amethyst gemstone sits in the center in a 4 prong setting surrounded by brilliant round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/s/4/s45678pa.jpg"	"13/16 Inches (20.7 mm)"	"0.07 Ctw"	"3.17 Ctw"	"Rose"	"14K Gold"	"Bezel"	"870.0000"	"289.0000"	"13/16 Inches (20.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8790/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s45678pa.jpg"
"P3050 "	"Green Garnet Diamond Gemstone Pendant in White Gold"	"This unique pendant features brilliant round cut diamonds and green garnet gemstones in a 14k white gold prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/3/p3050a_1.jpg"	"3/4 Inches (18.2 mm)"	"0.26 Ctw"	"0.26 Ctw"	"White"	"14K Gold"	"Pave "	"600.0000"	"199.0000"	"1/4 Inches (6.6 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8796/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p3050a_1.jpg"
"P25675"	"14K White Gold Womens Diamond Emerald Pendant 23.79 Ctw"	"Be unique and stand out in the crowd with this exquisite womens diamond pendant which is handcrafted in lustrous 14K white gold. The center is prong set with one large emerald cut green emerald gemstone which weighs 20.00 carats. The gemstone is beautifully highlighted with brilliant round cut diamonds which total to additional 3.79 carats. The frame measures to 1 3/8 inches in length and 7/8 inches in width. Weighing 18.2 grams, this pendant is an ideal accessory for a special night out.  NOTE: This chain is for illustration purposes only and may be purchased separately under Item# CH126176"	"Gemstone Diamond Pendant "	"/p/2/p25675-1.jpg"	"1 3/8 Inches"	"3.79 Ctw"	"20.00 Ctw"	"White"	"14K Gold"	"Prong "	"28500.0000"	"9499.0000"	"7/8 Inches (22 mm)"	"1.0000"	""	"G , H"	"VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8817/s/14k-white-gold-womens-diamond-emerald-pendant-23-79-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p25675-1.jpg"
"SS022742 "	"Lemon Quartz Diamond Circle Gemstone Pendant in White Gold"	"The spectacular pendant features a large and noticeable lemon quartz gemstone surrounded by brilliant round cut diamonds and citrine gemstones. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/s/s/ss022742a.jpg"	"30.6 mm"	"0.16 Ctw"	"10.24 Ctw,        0.61 Ctw"	"White"	"14K Gold"	"Prong"	"1230.0000"	"409.0000"	"13/16 Inches (21 mm)"	"1.0000"	""	"H , I"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8910/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/s/ss022742a.jpg"
"P8947 "	"Lemon Quartz Diamond Gemstone Pendant in White Gold"	"Be the center of attention with this outstanding piece of jewelry! This handcrafted 14k white gold pendant features a large and noticeable pear shaped checkerboard cut lemon quartz gemstone surrounded by 2 rows of dazzling brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/8/p8947a.jpg"	"37.5 mm"	"0.37 Ctw"	"18.17 Ctw"	"White"	"14K Gold"	"Prong"	"2400.0000"	"799.0000"	"3/4 Inches (18.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8911/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/8/p8947a.jpg"
"PSC8587L "	"Lemon Quartz Diamond Designer Gemstone Pendant in Yellow Gold"	"This finely polished 14k yellow gold pendant features a beautiful 6.37ct lemon quartz gemstone in the center surrounded by 1 row of brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI3/I1. *This pendant comes with a free 18 inch silver necklace.
"	"Gemstone Diamond Pendant "	"/p/s/psc8587la.jpg"	"36.1 mm"	"0.15 Ctw"	"6.37 Ctw"	"Yellow"	"14K Gold"	"Pave"	"1920.0000"	"639.0000"	"28.4 mm "	"1.0000"	""	"G , H"	"I1 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8912/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc8587la.jpg"
"PSC8586 "	"Smoky Quartz Diamond Designer Gemstone Pendant in Yellow Gold"	"This pendant makes a stunning addition to any jewelry collection! Handcrafted in 14k yellow gold this pendant features an alluring 10.93ct smoky quartz gemstone in the center surrounded by a row of brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI3/I1. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/s/psc8586a.jpg"	"43.6 mm"	"0.17 Ctw"	"10.93 Ctw"	"Yellow"	"14K Gold"	"Pave"	"2190.0000"	"729.0000"	"25.1 mm "	"1.0000"	""	"G , H"	"I1 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8913/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc8586a.jpg"
"PSC8582S "	"Smoky Quartz Diamond Heart Gemstone Pendant in Yellow Gold"	"This finely polished 14k yellow gold pendant features a beautiful 10.55ct smoky quartz gemstone in the center surrounded by 1 row of brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI3/I1.
"	"Gemstone Diamond Pendant "	"/p/s/psc8582sa.jpg"	"34.5 mm "	"0.116Ctw"	"10.55 Ctw"	"Yellow"	"14K Gold"	"Pave"	"1950.0000"	"649.0000"	"27.3 mm "	"1.0000"	""	"G , H"	"I1 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Pendants>Womens Diamond Heart Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8914/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc8582sa.jpg"
"GP1747 "	"Smoky Quartz Diamond Designer Gemstone Pendant in Yellow Gold"	"This elegant 14k yellow gold pendant features a lovely oval shaped checkerboard cut smoky quartz gemstone sitting in the center surrounded by brilliant round cut diamonds in a unique design. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/g/p/gp1747a.jpg"	"41.1 mm"	"0.49 Ctw"	"5.56 Ctw"	"Yellow"	"14K Gold"	"Pave"	"2580.0000"	"859.0000"	"7/8 Inches (22.5 mm )"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8915/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp1747a.jpg"
"PB2201 "	"Lemon Quartz Diamond Designer Gemstone Pendant in White Gold"	"This simple 14k white gold pendant features a pear cut lemon quartz gemstone sitting in a 2 prong setting with a row of diamonds on the bail. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/b/pb2201a.jpg"	"13/16 Inches (20.9 mm)"	"0.01 Ctw"	"2.06 Ctw"	"White"	"14K Gold"	""	"450.0000"	"149.0000"	"3/8 Inches (10.3 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8916/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb2201a.jpg"
"S17590CT "	"Citrine Diamond Circle Gemstone Pendant in Two Tone Gold"	"This elegant 14k white & yellow gold pendant features a lovely round shaped checkerboard cut citrine gemstone sitting in a 4 prong setting surrounded by 1 row of diamonds. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/s/1/s17590cta.jpg"	"15/16 Inches (23.5 mm)"	"0.07 Ctw"	"3.36 Ctw"	"White , Yellow"	"14K Gold"	"Pave "	"570.0000"	"189.0000"	"5/8 Inches (15.7 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8917/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17590cta.jpg"
"P2391C "	"Unique White Gold Oval Citrine Diamond Gemstone Pendant"	"This luminous 14K white gold pendant features a glowing oval checkerboard cut citrine gemstone that is tension set in a unique frame. The white gold frame is pave encrusted with brilliant round cut and baguette cut diamonds."	"Gemstone Diamond Pendant "	"/p/2/p2391ca.jpg"	"5/8 Inches (16.6 mm)"	"0.60 Ctw"	"2.72 Ctw"	"White"	"14K Gold"	"Pave, Channel "	"1405.0000"	"469.0000"	"5/16 Inches (8.6 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8918/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2391ca.jpg"
"P2067G "	"Green Amethyst Diamond Designer Gemstone Pendant in Yellow Gold"	"This simple yet fashionable pendant makes the perfect gift! A large and noticeable rich green amethyst gemstone sits in the center of the pendant surrounded by a row of dazzling diamonds in a handcrafted 14k yellow gold frame. This pendant is a great accessory for any outfit. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/2/p2067ga.jpg"	"40.4 mm "	"0.47 Ctw"	"10.56 Ctw"	"Yellow"	"14K Gold"	""	"2460.0000"	"819.0000"	"1/2 Inches (13 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8919/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/2/p2067ga.jpg"
"P3094 "	"Pink Sapphire Diamond Gemstone Pendant in White Gold"	"This elegant 18k white gold pendant features a pear shaped pink sapphire in a 3 prong setting surrounded by baguette and round cut diamonds in a unique pattern. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/3/p3094a.jpg"	"5/8 Inches (15.5 mm)"	"0.12 Ctw"	"1.33 Ctw"	"White"	"18K Gold"	"Channel, Pave "	"1440.0000"	"479.0000"	"3/8 Inches (10.7 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8923/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p3094a.jpg"
"P4530P "	"Pink Sapphire Diamond Square Gemstone Pendant in White Gold"	"This lustrous pendant will add a classic touch of style to any ensemble! This simply gorgeous handcrafted 14k white gold pendant features a vibrant princess cut pink sapphire in the center surrounded by a row of dazzling brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/4/p4530pa_1.jpg"	"11/16 Inches (17.3 mm)"	"0.31 Ctw"	"1.08 Ctw"	"White"	"14K Gold"	""	"4590.0000"	"1529.0000"	"3/8 Inches (10.7 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8925/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/4/p4530pa_1.jpg"
"PB2199C "	"Citrine Diamond Designer Gemstone Pendant in Yellow Gold"	"This simple 14k yellow gold pendant features a marquise cut citrine gemstone in a 2 prong setting with a row of diamonds on the bail. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/b/pb2199ca.jpg"	"13/16 Inches (21.7 mm)"	"0.01 Ctw"	"1.59 Ctw"	"Yellow"	"14K Gold"	"Prong "	"480.0000"	"159.0000"	"3/8 Inches (8.9 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8926/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/b/pb2199ca.jpg"
"GP0442 "	"Purple Amethyst Diamond Gemstone Pendant in White Gold"	"This outstanding pendant features a large and noticeable purple amethyst gemstone in a very unique design covered in brilliant round cut diamonds and pink sapphires. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/g/p/gp0442a.jpg"	"1 5/16 Inches (33.3 mm)"	"0.02 Ctw"	"16.42 Ctw"	"White"	"18K Gold"	"Bezel "	"1800.0000"	"599.0000"	"3/4 Inches (18.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8927/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp0442a.jpg"
"PZ71323 "	"Purple Amethyst Diamond Gemstone Pendant in Yellow Gold"	"This simple pendant features a lovely pear cut purple amethyst gemstone surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are I/J and the clarity is I1/I2. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/z/pz71323a.jpg"	"13/16 Inches (20.5 mm)"	"0.02 Ctw"	"1.75 Ctw"	"Yellow"	"14K Gold"	"Pave "	"330.0000"	"109.0000"	"1/4 Inches (7 mm)"	"1.0000"	""	"I , J"	"I1 , I2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8928/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/z/pz71323a.jpg"
"GP1411 "	"Yellow Sapphire Diamond Designer Gemstone Pendant in White Gold"	"A unique design matched with beautiful gemstones will make this pendant perfect for any occasion. This pendant features a vibrant pear cut yellow sapphire surrounded by twinkling round cut diamonds and rich pink sapphires in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/g/p/gp1411a.jpg"	"52.3 mm "	"0.52 Ctw"	"1.86 Ctw,            0.18 Ctw "	"White"	"14K Gold"	"Prong "	"2190.0000"	"729.0000"	"1/2 Inches (13.3 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8929/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//g/p/gp1411a.jpg"
"P3111C "	"Citrine Diamond Designer Gemstone Pendant in White Gold"	"This simple design features a lovely 2.32ct radiant cut citrine gemstone in a prong setting surrounded by baguette and round cut diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"Gemstone Diamond Pendant "	"/p/3/p3111ca.jpg"	"11/16 Inches (17.6 mm)"	"0.30 Ctw"	"2.32 Ctw"	"White"	"14K Gold"	"Pave, Channel "	"780.0000"	"259.0000"	"1/2 Inches (13.4 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8930/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/3/p3111ca.jpg"
"PSC8826 "	"Sapphire Diamond Gemstone Pendant in White Gold"	"This simple pendant features emerald cut sapphires in a invisible setting surrounded by 1 row of diamonds. The color of the diamonds are G/H and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace.
"	"Gemstone Diamond Pendant "	"/p/s/psc8826a.jpg"	"3/4 Inches (19.8 mm)"	"0.09 Ctw"	"0.27 Ctw"	"White"	"14K Gold"	"Pave "	"480.0000"	"159.0000"	"1/4 Inches (6.8 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8931/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc8826a.jpg"
"S40349 "	"Sapphire Diamond Gemstone Pendant in White Gold"	"The finishing touch to your look! This unique design features an alluring 3.69ct oval cut genuine sapphire in a lovely 4 prong setting surrounded by dazzling brilliant round cut diamonds in a cross pattern. The color of the diamonds are H/I and the clarity is SI2/SI3. *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/s/4/s40349a.jpg"	"1 1/4 Inches (31.7 mm)"	"0.14 Ctw"	"3.69 Ctw"	"White"	"14K Gold"	"Prong "	"2670.0000"	"889.0000"	"5/16 Inches (7.9 mm)"	"1.0000"	""	"H , I"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8932/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40349a.jpg"
"PSC7030 "	"Blue Topaz Diamond Gemstone Pendant in White Gold"	"This amazingly unique design features a beautiful 14.47ct designer cut blue topaz gemstone surrouned by a row of diamonds *This pendant comes with a free 18 inch silver necklace."	"Gemstone Diamond Pendant "	"/p/s/psc7030a.jpg"	"1 1/8 Inches (29.4 mm)"	"0.21 Ctw"	"14.47 Ctw"	"White"	"14K Gold"	"Prong "	"1710.0000"	"569.0000"	"9/16 Inches (14.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Pendants>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Pendants>Root Catalog>Womens>Pendants>Womens Diamond Pendants"	"http://www.avianneandco.com/store/catalog/product/view/id/8933/s/chocolate-pearl-black-diamond-gemstone-pendant-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//p/s/psc7030a.jpg"
