"SKU "	"ProductName "	"Description "	"ItemType"	"MainImageURL "	"length"	"TotalDiamondWeight "	"gemstonecarat"	"MetalType "	"MetalStamp "	"SettingType "	"MSRP "	"ItemPrice "	"width"	"weight"	"earringback"	"StoneColor1 "	"StoneClarity1"	"StoneShape1"	"category"	"link"	"image_link"
"E15823GJ "	"Jade Diamond Heart Gemstone Earrings in Yellow Gold"	"Show the one you love how much you care with these beautiful Heart Earrings. This design features heart shaped jade gemstones surrounded by brilliant round cut diamonds in a 14k yellow gold prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/e/1/e15823gja.jpg"	"5/8 Inches (15.5 mm)"	"0.40 Ctw "	""	"Yellow"	"14K Gold"	"Pave"	"1140.0000"	"379.0000"	"5/8 Inches (16.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/8810/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e15823gja.jpg"
"ER2604"	"14K Yellow Gold Womens Diamond Garnet Earrings 1.54 Ctw"	"These beautiful womens diamond earrings are crafted in lustrous 14K yellow gold. These earrings are prong set with two oval shaped garnet stones which total to 1.50 carats. Small round cut diamonds are placed on top of each gemstone and total to additional 0.04 carats. The frame measures to 19 mm in length and 5 mm in width. "	"Gemstone Diamond Earrings"	"/e/r/er2604-1.jpg"	"3/4 Inches (19 mm)"	"0.04 Ctw"	"1.50 Ctw"	"Yellow"	"14K Gold"	"Prong "	"1500.0000"	"499.0000"	"3/16 Inches (5 mm)"	"1.0000"	""	"G , H"	"SI1 , VS2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/8954/s/14k-yellow-gold-womens-diamond-garnet-earrings-1-54-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/r/er2604-1.jpg"
"E00160A"	"Coral Diamond Heart Gemstone Earrings in Yellow Gold"	"The center of these earrings contain beautiful coral heart shaped gemstones surrounded by yellow shells and brilliant round cut diamonds in a prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/e/0/e00160aa_1.jpg"	"11/16 Inches (17.5 mm)"	"0.70 Ctw"	""	"Yellow"	"14K Gold"	"Prong "	"1950.0000"	"649.0000"	"11/16 Inches (17.3 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9012/s/14k-yellow-gold-womens-diamond-garnet-earrings-1-54-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/0/e00160aa_1.jpg"
"E0018463 "	"Yellow Shell Diamond Gemstone Earrings in White Gold"	"This simple pair of earrings will get the message across with its shinning yellow shell gemstone surrounded by brilliant round cut diamonds in a prong setting. The color of the diamonds are H/I and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/e/0/e0018463a.jpg"	"5/8 Inches (16.1 mm)"	"0.25 Ctw"	""	"White"	"14K Gold"	"Pave"	"1020.0000"	"339.0000"	"11/16 Inches (17.3 mm)"	"1.0000"	""	"H , I"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9013/s/14k-yellow-gold-womens-diamond-garnet-earrings-1-54-ctw/"	"http://www.avianneandco.com/store/media/catalog/product//e/0/e0018463a.jpg"
"S9492PS "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"Catch a lot of attention with this fabulous design! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds surrounding vibrant pink sapphire gemstone in a lovely invisible setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/s/9/s9492psa.jpg"	"3/4 Inches (18 mm)"	"0.77 Ctw"	"2.39 Ctw"	"White"	"14K Gold"	"Prong"	"4170.0000"	"1389.0000"	"1/4 Inches (6.7 mm)"	"1.0000"	"Omega"	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9346/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/9/s9492psa.jpg"
"E5521P "	"Pink Sapphire Diamond Heart Gemstone Earrings in White Gold"	"Meet a class of your own with these bold Heart Earrings! Handcrafted in beautiful 14k white gold, these Heart Earrings feature a lovely heart design covered in shimmering round cut diamonds and genuine designer princess cut pink sapphire gemstones. The color of the diamonds are G/H and the clarity is SI1/SI2."	"Gemstone Diamond Earrings"	"/e/5/e5521pa.jpg"	"1 1/4 Inches (31.9 mm)"	"0.91 Ctw"	"0.76 Ctw"	"White"	"14K Gold"	"Prong"	"3270.0000"	"1089.0000"	"1/4 Inches (7.4 mm)"	"1.0000"	"Omega "	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9347/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/5/e5521pa.jpg"
"E1874PS "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"These earrings make a stunning addition to any jewelry collection! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and rich pink sapphire gemstones. The central part of the earring features 9 round pink sapphires held securely in a prong setting. The color of the diamonds are G/H and the clarity is SI1/SI2.
"	"Gemstone Diamond Earrings"	"/e/1/e1874psa.jpg"	"3/8 Inches (10.2 mm)"	"0.27 Ctw"	"0.46 Ctw"	"White"	"14K Gold"	""	"840.0000"	"279.0000"	"3/8 Inches (10.2 mm)"	"1.0000"	"Push Back "	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9348/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/1/e1874psa.jpg"
"E5022P "	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"These gorgeous earrings are just the right touch of glamour and style! Handcrafted in lustrous 18k white gold, these earrings feature an alluring oval cut natural pink sapphire surrounded by bezel set dazzling round cut diamonds. The earrings also feature baguette cut diamonds leading up to the stem of the earring. The color of the diamonds are G/H and the clarity is SI1/SI2.
"	"Gemstone Diamond Earrings"	"/e/5/e5022pa.jpg"	"13/16 Inches (20.5 mm)"	"0.57 Ctw"	"1.83 Ctw"	"White"	"18K Gold"	"Bezel"	"5190.0000"	"1729.0000"	"3/8 Inches (10 mm)"	"1.0000"	""	"G , H"	"SI1 , SI2"	"Baguette , Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9349/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//e/5/e5022pa.jpg"
"SE024541"	"Pink Sapphire Diamond Gemstone Earrings in White Gold"	"Treat yourself to this colorful treasure! These gorgeous earrings feature a row of dazzling diamonds surrounding 7 oval cut genuine pink sapphires in a prong setting. The earrings are crafted in lustrous 14k white gold and the diamond color ranges from G/H and the clarity is SI2/SI3.
"	"Gemstone Diamond Earrings"	"/s/e/se024541a.jpg"	"3/4 Inches (18.8 mm)"	"0.32 Ctw"	"3.10 Ctw"	"White"	"14K Gold"	""	"1530.0000"	"509.0000"	"1/2 Inches (12.7 mm)"	"1.0000"	"Omega"	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9350/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/e/se024541a.jpg"
"S41788P1 "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"Simply stunning! Handcrafted in lustrous 14k white gold, these earrings feature dazzling round cut diamonds surrounding a large and noticeable marquise cut pink topaz gemstone. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/s/4/s41788p1b.jpg"	"1 1/2 Inches (38.5 mm)"	"0.44 Ctw"	"4.61 Ctw"	"White"	"14K Gold"	""	"1350.0000"	"449.0000"	"3/8 Inches (9.4 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9351/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41788p1b.jpg"
"S40110PZ "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"Simply elegant! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and genuine pink topaz gemstones in a prong setting. A round pink topaz gemstone sits at the top and bottom of the earring surrounded by additional round cut diamonds. The color of the diamonds are G/H and the clarity is SI1/SI2."	"Gemstone Diamond Earrings"	"/s/4/s40110pza.jpg"	"15/16 Inches (24.4 mm)"	"0.41 Ctw"	"2.62 Ctw"	"White"	"14K Gold"	"Prong "	"1290.0000"	"429.0000"	"3/8 Inches (9.2 mm)"	"1.0000"	"Push Back"	"G , H"	"SI1 , SI2"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9352/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40110pza.jpg"
"S40114PZ "	"Pink Topaz Diamond Designer Gemstone Earrings in White Gold"	"Simply elegant! Handcrafted in beautiful 14k white gold, these earrings feature dazzling round cut diamonds and oval cut genuine pink topaz gemstones in a prong setting. An oval cut pink topaz gemstone sits at the top and bottom of the earring surrounded by additional round cut diamonds. The color of the diamonds are G/H and the clarity is SI1/SI2."	"Gemstone Diamond Earrings"	"/s/4/s40114pza.jpg"	"1 Inches (25.2 mm)"	"0.38 Ctw"	"1.72 Ctw"	"White"	"14K Gold"	""	"1200.0000"	"399.0000"	"1/4 Inches (7.2 mm)"	"1.0000"	"Push Back "	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9353/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s40114pza.jpg"
"S41782PT "	"Pink Topaz Diamond Drop Gemstone Earrings in White Gold"	"Treat yourself to this colorful treasure! Handcrafted in lovely 14k white gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds in a unique prong setting. The stone features in these earrings are an alluring asscher cut rich pink topaz gemstone securely set in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/s/4/s41782pta.jpg"	"1 1/4 Inches (28.3 mm)"	"0.44 Ctw"	"3.07 Ctw"	"White"	"14K Gold"	"Prong"	"1290.0000"	"429.0000"	"3/8 Inches (9.1 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9354/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/4/s41782pta.jpg"
"S17594Z"	"Pink Topaz Diamond Drop Gemstone Earrings in Two Tone Gold"	"Simply gorgeous! Handcrafted in 14k white gold, these earrings feature dazzling round cut diamonds in a square pattern across this lovely highly polished frame. The central stone features is an alluring princess cut rich pink topaz gemstone securely help in a 4 prong setting. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/s/1/s17594za.jpg"	"1 Inches (26.4 mm)"	"0.44 Ctw"	"3.07 Ctw"	"White , Yellow"	"14K Gold"	"Prong"	"900.0000"	"299.0000"	"11/16 Inches (17.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9355/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17594za.jpg"
"S17612P "	"Pink Topaz Diamond Drop Gemstone Earrings in Two Tone Gold "	"Have everyone in awe with these fantastic earrings! Handcrafted in 14k white and yellow gold, these earrings feature a highly polished frame covered in dazzling round cut diamonds in a lovely prong setting. The central gemstone featured is an oval cut genuine pink topaz securely held in a beautiful 4 prong setting with accents of yellow gold. The color of the diamonds are G/H and the clarity is SI2/SI3."	"Gemstone Diamond Earrings"	"/s/1/s17612pa_1.jpg"	"1 Inches (25.9 mm)"	"0.18 Ctw"	"6.80 Ctw"	"White , Yellow"	"14K Gold"	"Prong"	"1200.0000"	"399.0000"	"1/2 Inches (13.2 mm)"	"1.0000"	""	"G , H"	"SI2 , SI3"	"Round "	"Root Catalog>Womens>Root Catalog>Womens>Earrings>Root Catalog>Womens>Earrings>Diamond Fashion Earrings>Root Catalog>Womens>Gemstone Jewelry>Root Catalog>Womens>Gemstone Jewelry>Gemstone Earrings>Root Catalog>Womens>Earrings>Womens Diamond Earrings"	"http://www.avianneandco.com/store/catalog/product/view/id/9356/s/chocolate-pearl-black-diamond-gemstone-earrings-in-rose-gold/"	"http://www.avianneandco.com/store/media/catalog/product//s/1/s17612pa_1.jpg"
